197539,165525,259578,437610,392822,465156
201337,171148,262420,442736,402679,469297
197093,163529,260869,436529,386196,463272
199190,166066,260253,442754,394987,465360
199299,165755,276987,446453,397476,487710
196866,164667,258294,435205,393334,463807
206545,173688,263728,455179,405154,472800
200972,169888,266700,446832,399701,474347
196421,164189,256112,437573,391823,461503
199027,163483,260509,439664,389621,463380
197255,163457,256186,433518,389298,457661
195239,163692,253990,432770,389444,455322
205759,168036,265571,452544,401364,469452
194447,163753,265432,434040,391004,464002
201320,167871,263161,445134,397620,471531
201817,168599,259378,444857,397610,467176
209379,173917,274171,466459,414312,487571
200259,167187,258350,440128,397038,465586
200197,168676,262907,440014,396312,465168
197750,164126,257517,438729,393351,459117
194583,162976,258175,432312,385061,459695
199900,170184,259760,443544,400014,469123
203170,170538,260887,447595,397129,466048
201048,166921,265592,440808,396444,473500
207008,171577,267337,461602,406194,479950
209792,176404,268590,461126,414822,480052
198560,164517,261207,439920,391645,465824
201253,164715,264446,442011,390502,465213
207000,172752,262679,453759,405723,472457
195168,162281,259524,437761,386390,461906
196546,165633,256318,435792,391140,458064
203323,166976,254754,447818,390945,460349
196229,163730,262618,434513,388995,463404
208659,177367,270569,468606,420384,488551
202451,169353,262485,450615,403702,470764
193812,163154,255205,433358,384679,458295
197117,165963,253700,440654,389827,459015
196410,168953,262697,437995,401089,465926
203140,170485,263235,448999,402846,475790
203174,167794,261007,446624,394561,467175
203365,167068,263768,448831,400069,474926
200005,165738,255349,440582,396876,460352
207961,173768,270513,459334,411872,485237
198785,167454,260524,442777,397523,465285
198713,167110,252640,438422,394643,458752
196461,165191,258862,438171,391780,466503
203304,169295,263984,446959,397784,468490
201083,163958,253862,437222,387116,454554
194375,163577,259531,428340,388076,457582
197171,167389,265252,440588,398522,469651
194567,160049,253085,428110,385498,455870
190506,159968,257285,429187,384289,462273
199923,168313,260756,444474,401131,465094
199517,166866,260013,438182,394764,464684
194065,161135,256218,430620,386592,459041
200352,163210,262789,440468,391063,467596
202463,166657,264565,444234,397722,469476
190268,159680,254158,420155,383122,453533
201694,166161,261040,439861,393779,464733
210309,171832,263660,457306,406318,471168
202259,170340,257457,439806,400689,462920
199630,165170,255630,442231,393041,462402
204313,172528,261656,450751,406571,472091
203624,169389,259117,448977,401245,467766
194967,164721,255034,432948,391533,453516
202602,167831,263898,449526,403988,471633
203827,167306,255471,449880,398091,458022
195967,165328,267328,439174,396841,472652
196172,160042,252001,433602,385144,451939
207646,173711,265643,458118,410487,481178
202958,170778,255765,445838,401651,466346
197862,163845,256901,436920,392874,455531
201882,167997,256821,443804,392341,462327
204032,173631,264269,452817,410097,473372
197740,164434,256820,435249,389139,455430
200307,163012,259151,444360,391337,465627
198619,162212,257887,435787,386305,461512
203665,167403,260646,442955,397363,463363
196774,166923,258306,431032,393301,457278
196219,162990,254348,430746,384029,452913
198993,165658,256082,436756,392624,457331
204603,171504,265297,449679,401308,471439
194547,162566,252311,432797,384164,453663
203428,162982,253374,445108,388929,452676
199705,163624,262311,442290,393456,468661
196692,163071,254999,433271,389477,456983
203321,168972,263044,443463,399905,465720
199359,164671,254163,430653,389067,453165
188765,158961,246833,419049,373870,444271
198554,165663,259750,444444,394902,467636
206039,174395,265857,455796,407942,475845
205737,172469,268003,457777,409852,477336
201757,166659,266737,446013,399618,473852
205389,165003,258233,447891,397107,462811
199380,162238,256583,436776,385092,457303
196044,165837,259105,436551,391815,460799
197484,163917,257351,435033,388184,460131
199885,168110,259886,443577,395654,466405
197723,162405,260661,436441,391804,465730
200563,168641,259763,442874,396224,459041
197125,164484,258828,439407,392628,461007
200888,167677,258709,444030,397341,463023
207744,171942,263530,455147,405647,475635
194170,160784,261511,428628,383986,463615
197521,163584,256757,433431,385656,458458
205963,171617,268439,452848,404839,476207
200095,170463,266475,448829,404435,475478
200475,168801,258522,442384,401028,460212
196153,166299,262065,433730,392490,465586
200184,164586,258311,442781,389738,459485
201931,168615,252599,448479,397020,462294
195710,161299,257959,434703,389634,462561
201143,167313,260917,444172,398458,467896
203129,167232,266070,446745,396729,469998
200629,168836,260538,443294,397661,466642
191499,159926,251273,426509,377513,451417
203615,166319,265794,449716,400576,476092
198691,167178,262261,441648,399500,467202
201422,166829,262565,445576,397922,466670
202486,165653,258763,442193,394249,463560
207802,169849,263406,452932,402055,471136
194721,164949,259725,436592,392637,461731
199181,164363,259532,440954,391561,460795
194057,160106,258397,430944,381577,456608
199782,163423,252814,443478,392848,459488
203666,167398,261432,447792,397600,467077
199661,167135,265923,441511,395634,470166
193255,163684,260422,431914,390056,462818
202762,170195,265840,448533,403618,475350
204707,167622,264587,448944,399612,471872
198465,166730,253811,437987,394927,459330
198059,161635,256405,434063,385469,453735
202510,168886,259334,444345,399733,463768
199851,164523,257220,439197,393236,459910
205039,170392,271255,453392,406308,481006
206547,174164,267145,462438,408665,482189
202247,168438,264844,445400,398385,472070
203500,170514,269786,449858,403963,480306
198536,167925,257490,438725,397693,461406
202386,169030,271743,450009,404054,481460
199522,158995,253209,436136,383384,451923
201411,167462,269420,445338,399921,479866
202446,168030,260720,450042,399693,469422
207657,170367,271408,460131,402042,485358
200585,164702,266700,442099,394274,473484
198157,166234,267188,443523,396020,476183
202903,168119,267525,444409,400870,476491
194479,164705,258731,435395,393101,464746
205452,171004,264582,455352,406122,475833
199505,163289,254659,436394,386368,455740
200247,165763,263015,442605,397162,471805
196801,163419,258352,431715,386349,458675
197689,164870,250430,439679,390198,456089
200898,163361,255044,437326,389071,458654
203017,172918,268560,450818,408234,481039
207533,171220,261384,459786,405976,472409
206212,173040,257029,451198,401588,463008
196395,162296,254450,432515,386739,456394
203585,168322,270066,449329,399494,476903
203214,169646,257600,452417,398477,467689
203377,167729,259152,449172,397431,465307
202438,167810,257847,440527,394340,461631
194307,159293,250343,425744,379499,446651
194235,163391,255333,433624,386705,456752
201334,166365,265645,446534,398285,469761
199950,167269,259000,442191,398105,465525
201274,169833,261951,444285,402368,466755
197830,161425,259935,435432,386287,462294
199598,163932,253616,440364,388974,455619
194966,161754,249113,434431,385309,448315
201317,168491,264753,444956,402364,474296
197274,165528,261419,439106,393040,466371
199215,164956,261460,441513,397851,464844
197760,163848,258125,438159,390193,462464
197719,166313,261149,436872,396361,465193
205742,172307,261107,456393,405716,474954
200139,160889,254676,435276,387549,457067
195168,162656,259208,434902,385463,461037
200645,162603,261095,440020,389180,463546
205056,165497,262845,447819,396527,467662
205407,166862,258465,446784,397585,465100
200257,166177,260129,439669,396882,465272
200606,170305,260151,452251,404216,470634
197976,164260,263271,438197,390348,464609
195632,162851,252425,433064,388937,452295
199047,164676,265530,443601,396402,471156
203170,170302,267437,445662,400828,475865
195250,164172,254289,430529,392200,459467
200034,165512,260869,443760,395561,466902
198178,162893,258946,436426,390888,458677
205034,170278,258268,454995,404657,469821
196717,165554,264612,436029,396003,468269
200647,166780,263855,438554,397157,466327
200016,168527,263386,443940,398247,471128
195920,165585,253794,428034,389413,454905
197674,165015,260958,438338,391778,466960
207896,170670,265922,456045,405918,475146
197879,168975,266205,442879,402242,474126
196528,165606,255229,433506,389431,460671
200985,164879,258774,442661,395607,460027
200369,168490,260553,440843,398559,461257
198006,162020,255513,431884,384484,455175
197396,161286,258280,432830,381869,457205
200075,167158,258879,443576,396216,461434
198590,166272,265553,441764,395192,470747
204310,167130,260129,445308,394760,460671
204639,168417,266798,452897,404466,475924
204579,169046,259117,450381,399921,464125
192810,160073,256961,430801,382093,459153
189203,157976,254458,420965,382213,454358
205804,167508,259470,445488,396817,465310
203182,168544,265653,447134,399662,477471
204078,166006,261053,451133,398249,465167
197159,168026,267595,436488,397199,474176
196579,163674,257500,434828,390620,455425
200080,165613,259593,443565,392055,463369
195305,164586,250713,433013,384669,450880
193258,160957,254868,428051,386275,452373
204979,167446,256037,449020,395866,461618
202949,169311,265103,453824,403467,475724
197646,166042,252032,442247,394362,455554
199353,165944,257231,438654,393631,460332
194725,163047,258091,434709,388324,461305
